,标识符,机型,始发地,出发,到达
7388,CES5259,A320,Jinan Yaoqiang (TNA / ZSJN),Sat 12:42PM CST,Sat 03:21PM CST
7389,CSN3610,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sat 12:17PM CST,Sat 03:19PM CST
7390,CES2476,B738,Huangyan Luqiao (HYN / ZSLQ),Sat 01:23PM CST,Sat 03:17PM CST
7391,CSC8733,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 01:24PM CST,Sat 03:15PM CST
7392,CSN6979,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sat 10:41AM CST,Sat 03:15PM CST
7393,CSN3986,B738,Jining (JNG / ZSJG),Sat 12:58PM CST,Sat 03:13PM CST
7394,CSZ9676,A320,Changzhou Benniu (CZX / ZSCG),Sat 01:01PM CST,Sat 03:12PM CST
7395,CSZ9226,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 12:48PM CST,Sat 03:11PM CST
7396,CSN8832,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 12:30PM CST,Sat 03:10PM CST
7397,CHH7152,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sat 12:55PM CST,Sat 03:10PM CST
7398,CSN3694,A21N,Ningbo Lishe Int'l (NGB / ZSNB),Sat 01:07PM CST,Sat 03:09PM CST
7399,CSN6493,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 11:02AM CST,Sat 03:08PM CST
7400,CSN3406,A21N,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 01:41PM CST,Sat 03:06PM CST
7401,CSN8216,A320,Yancheng (YNZ / ZSYN),Sat 12:38PM CST,Sat 03:05PM CST
7402,CSC8747,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 01:35PM CST,Sat 03:04PM CST
7403,CSN3393,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 12:52PM CST,Sat 02:57PM CST
7404,CSN3900,A320,Changzhou Benniu (CZX / ZSCG),Sat 12:49PM CST,Sat 02:56PM CST
7405,CUA5897,737,Beijing Daxing International Airport (PKX / ZBAD),Sat 11:57AM CST,Sat 02:54PM CST
7406,CSN6476,B737,Yichang (YIH / ZHYC),Sat 01:22PM CST,Sat 02:53PM CST
7407,CCA1381,B738,Hohhot Baita Int'l (HET / ZBHH),Sat 11:58AM CST,Sat 02:52PM CST
7408,CSN3438,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 12:54PM CST,Sat 02:52PM CST
7409,CSN3844,A21N,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 12:44PM CST,Sat 02:51PM CST
7410,CES9729,737,Dehong Mangshi (LUM / ZPMS),Sat 12:51PM CST,Sat 02:49PM CST
7411,CES5737,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 01:15PM CST,Sat 02:47PM CST
7412,CES5215,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 12:57PM CST,Sat 02:46PM CST
7413,CCA1837,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 12:34PM CST,Sat 02:44PM CST
7414,CES5305,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 12:38PM CST,Sat 02:42PM CST
7415,CHH7040,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 01:10PM CST,Sat 02:40PM CST
7416,HBH3303,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 11:51AM CST,Sat 02:38PM CST
7417,CSN3702,A21N,Taiyuan Wusu (TYN / ZBYN),Sat 11:58AM CST,Sat 02:37PM CST
7418,CSZ9996,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sat 11:36AM CST,Sat 02:36PM CST
7419,GCR7895,A332,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 11:30AM CST,Sat 02:35PM CST
7420,CSZ9860,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 12:28PM CST,Sat 02:34PM CST
7421,DKH1043,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sat 12:21PM CST,Sat 02:34PM CST
7422,CSN3310,A320,Wenshan Puzhehei (WNH / ZPWS),Sat 01:12PM CST,Sat 02:32PM CST
7423,CCA1315,747,Beijing Capital Int'l (PEK / ZBAA),Sat 11:27AM CST,Sat 02:29PM CST
7424,CHH7142,A333,Shanghai Pudong Int'l (PVG / ZSPD),Sat 12:15PM CST,Sat 02:29PM CST
7425,CSN3691,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 01:12PM CST,Sat 02:27PM CST
7426,CSN3804,B789,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 12:37PM CST,Sat 02:26PM CST
7427,CSN3112,A330,Beijing Daxing International Airport (PKX / ZBAD),Sat 11:35AM CST,Sat 02:26PM CST
7428,CXA8373,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 01:07PM CST,Sat 02:20PM CST
7429,CSN3379,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sat 01:17PM CST,Sat 02:17PM CST
7430,CSN3284,A320,Quanzhou Jinjiang (JJN / ZSQZ),Sat 12:51PM CST,Sat 02:16PM CST
7431,CSN3605,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 10:03AM CST,Sat 02:15PM CST
7432,CSN3636,A320,Lianyungang (LYG / ZSLG),Sat 11:52AM CST,Sat 02:13PM CST
7433,CSZ9822,B738,Wuxi (WUX / ZSWX),Sat 11:57AM CST,Sat 02:12PM CST
7434,CHH7552,B738,Hanzhong (HZG / ZLHZ),Sat 12:08PM CST,Sat 02:12PM CST
7435,CSZ9658,A319,Penglai International (YNT / ZSYT),Sat 10:52AM CST,Sat 02:10PM CST
7436,CSN3524,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 12:06PM CST,Sat 02:08PM CST
7437,CSN8252,A320,Luzhou (LZO / ZULZ),Sat 12:24PM CST,Sat 02:06PM CST
7438,CCA4317,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 12:09PM CST,Sat 02:03PM CST
7439,CSN8715,A321,Haikou Meilan Int'l (HAK / ZJHK),Sat 01:08PM CST,Sat 02:00PM CST
7440,CSN3893,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Sat 01:13PM CST,Sat 01:59PM CST
7441,CSN3410,A359,Kunming Changshui Int'l (KMG / ZPPP),Sat 12:31PM CST,Sat 01:57PM CST
7442,CSN6529,A320,Xinzhou Wutaishan (WUT / ZBXZ),Sat 11:05AM CST,Sat 01:57PM CST
7443,CSN3640,B738,Nantong (NTG / ZSNT),Sat 11:25AM CST,Sat 01:54PM CST
7444,CSN6789,B738,Nanyang (NNY / ZHNY),Sat 11:59AM CST,Sat 01:52PM CST
7445,CSN6367,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 10:03AM CST,Sat 01:52PM CST
7446,CSN3650,A21N,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 12:27PM CST,Sat 01:50PM CST
7447,CSZ8996,A319,Tengchong Tuofeng (TCZ / ZPTC),Sat 11:54AM CST,Sat 01:48PM CST
7448,CSN3778,B738,Ningbo Lishe Int'l (NGB / ZSNB),Sat 11:48AM CST,Sat 01:47PM CST
7449,CCA4395,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 12:17PM CST,Sat 01:45PM CST
7450,CSN3488,A320,Lijiang (LJG / ZPLJ),Sat 11:46AM CST,Sat 01:45PM CST
7451,CSN8234,A320,Baoshan (BSD / ZPBS),Sat 11:52AM CST,Sat 01:41PM CST
7452,CES5303,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 11:37AM CST,Sat 01:41PM CST
7453,CSN3132,A21N,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 11:00AM CST,Sat 01:39PM CST
7454,UAE362,A388,Dubai Int'l (DXB / OMDB),Sat 03:15AM +04,Sat 01:37PM CST
7455,CSN6961,B738,Urumqi Diwopu Int'l (URC / ZWWW),Sat 09:04AM CST,Sat 01:37PM CST
7456,CSN3645,B738,Wuhan Tianhe (WUH / ZHHH),Sat 12:05PM CST,Sat 01:34PM CST
7457,CSN3270,B738,Yinchuan Helanshan (INC / ZLIC),Sat 10:32AM CST,Sat 01:33PM CST
7458,CSN3202,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 11:08AM CST,Sat 01:32PM CST
7459,CSN3166,B789,Beijing Daxing International Airport (PKX / ZBAD),Sat 10:32AM CST,Sat 01:31PM CST
7460,CSN3514,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 11:36AM CST,Sat 01:31PM CST
7461,CSN3482,A320,Dali (DLU / ZPDL),Sat 11:41AM CST,Sat 01:29PM CST
7462,CHH7262,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 11:34AM CST,Sat 01:24PM CST
7463,CCA4593,B738,Yuncheng (YCU / ZBYC),Sat 11:04AM CST,Sat 01:23PM CST
7464,CHH7316,B738,Jinan Yaoqiang (TNA / ZSJN),Sat 10:51AM CST,Sat 01:21PM CST
7465,CSN388,B789,Jakarta-Soekarno-Hatta Int'l (CGK / WIII),Sat 07:35AM WIB,Sat 01:20PM CST
7466,CUA5829,737,Shiyan Wudangshan (WDS / ZHSY),Sat 11:21AM CST,Sat 01:18PM CST
7467,CSZ9858,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 11:19AM CST,Sat 01:15PM CST
7468,CHH7070,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 11:39AM CST,Sat 01:13PM CST
7469,DKH1037,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 11:09AM CST,Sat 01:13PM CST
7470,CSN3196,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 11:09AM CST,Sat 01:12PM CST
7471,CSN3874,A21N,Hefei Xinqiao Airport (HFE / ZSOF),Sat 11:09AM CST,Sat 01:06PM CST
7472,CSN3930,A320,Zunyi (ZYI / ZUZY),Sat 11:41AM CST,Sat 01:03PM CST
7473,CSN3364,A320,Luoyang (LYA / ZHLY),Sat 10:58AM CST,Sat 01:02PM CST
7474,CSN5632,A320,Changsha Huanghua Int'l (CSX / ZGHA),Sat 11:50AM CST,Sat 01:00PM CST
7475,CSN3522,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 11:09AM CST,Sat 01:00PM CST
7476,CSN8222,B738,Zhanjiang (ZHA / ZGZJ),Sat 12:09PM CST,Sat 12:58PM CST
7477,CHH7770,B738,Ningbo Lishe Int'l (NGB / ZSNB),Sat 10:57AM CST,Sat 12:58PM CST
7478,CCA9685,A332,Beijing Capital Int'l (PEK / ZBAA),Sat 09:52AM CST,Sat 12:58PM CST
7479,CES6950,B732,Ningbo Lishe Int'l (NGB / ZSNB),Sat 10:51AM CST,Sat 12:56PM CST
7480,CSN3534,A359,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:48AM CST,Sat 12:56PM CST
7481,CSZ9956,B738,Shubuling (LYI / ZSLY),Sat 10:27AM CST,Sat 12:56PM CST
7482,CSN3240,A320,Dayong (DYG / ZGDY),Sat 11:24AM CST,Sat 12:51PM CST
7483,CHH7214,A333,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 10:49AM CST,Sat 12:50PM CST
7484,CES5735,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 11:11AM CST,Sat 12:49PM CST
7485,CES5735,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 11:11AM CST,Sat 12:49PM CST
7486,CSH9309,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:37AM CST,Sat 12:47PM CST
7487,CSN3498,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 11:12AM CST,Sat 12:47PM CST
7488,CSN3000,A359,Beijing Daxing International Airport (PKX / ZBAD),Sat 09:48AM CST,Sat 12:43PM CST
7489,CSN8258,A320,Wanxian (WXN / ZUWX),Sat 10:57AM CST,Sat 12:41PM CST
7490,CSN3294,B737,Xinyang Minggang Airport (XAI / ZHXY),Sat 10:57AM CST,Sat 12:39PM CST
7491,CSN3958,E190,Yangzhou Taizhou (YTY / ZSYA),Sat 10:27AM CST,Sat 12:36PM CST
7492,CSN3812,A21N,Wenzhou Int'l (WNZ / ZSWZ),Sat 10:51AM CST,Sat 12:36PM CST
7493,CDC8699,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 10:47AM CST,Sat 12:31PM CST
7494,CSN3906,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 08:12AM CST,Sat 12:30PM CST
7495,CSN3320,A319,Anqing (AQG / ZSAQ),Sat 10:42AM CST,Sat 12:26PM CST
7496,CBJ5228,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 10:55AM CST,Sat 12:22PM CST
7497,CSN3548,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 10:14AM CST,Sat 12:21PM CST
7498,CSN3376,A320,Nanchang Changbei Int'l (KHN / ZSCN),Sat 11:02AM CST,Sat 12:19PM CST
7499,CCA1321,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 09:13AM CST,Sat 12:19PM CST
7500,CSN6341,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sat 07:59AM CST,Sat 12:14PM CST
7501,CSN6457,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sat 08:42AM CST,Sat 12:13PM CST
7502,CES6201,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 10:10AM CST,Sat 12:11PM CST
7503,CES6201,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 10:10AM CST,Sat 12:11PM CST
7504,CCA4307,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 10:20AM CST,Sat 12:11PM CST
7505,CSN3868,A319,Chizhou Jiuhuashan (JUH / ZSJH),Sat 10:20AM CST,Sat 12:10PM CST
7506,CSN6286,B738,Wuhan Tianhe (WUH / ZHHH),Sat 10:36AM CST,Sat 12:09PM CST
7507,CSN3340,A320,Meixian (MXZ / ZGMX),Sat 11:17AM CST,Sat 12:07PM CST
7508,CES2301,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 09:37AM CST,Sat 12:04PM CST
7509,CSN6301,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sat 08:15AM CST,Sat 12:03PM CST
7510,CES5251,B733,Taiyuan Wusu (TYN / ZBYN),Sat 09:19AM CST,Sat 12:02PM CST
7511,CSZ9820,B738,Wuxi (WUX / ZSWX),Sat 09:42AM CST,Sat 12:01PM CST
7512,CSH9307,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 09:58AM CST,Sat 12:00PM CST
7513,CSN3372,A319,Xichang Qingshan (XIC / ZUXC),Sat 10:06AM CST,Sat 11:56AM CST
7514,CSN6791,A21N,Haikou Meilan Int'l (HAK / ZJHK),Sat 11:00AM CST,Sat 11:55AM CST
7515,CXA8319,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 10:01AM CST,Sat 11:53AM CST
7516,CSN3108,A21N,Beijing Daxing International Airport (PKX / ZBAD),Sat 08:48AM CST,Sat 11:50AM CST
7517,CSN8289,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 09:50AM CST,Sat 11:48AM CST
7518,CSZ9980,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 09:57AM CST,Sat 11:47AM CST
7519,CSZ9856,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 09:42AM CST,Sat 11:45AM CST
7520,CHH7009,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 10:47AM CST,Sat 11:41AM CST
7521,CSN3216,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 09:16AM CST,Sat 11:40AM CST
7522,CHH7805,B789,Beijing Capital Int'l (PEK / ZBAA),Sat 08:36AM CST,Sat 11:37AM CST
7523,CES2807,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 09:38AM CST,Sat 11:37AM CST
7524,CXA8309,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 10:13AM CST,Sat 11:36AM CST
7525,CES6623,B789,Beijing Daxing International Airport (PKX / ZBAD),Sat 08:37AM CST,Sat 11:33AM CST
7526,CSC8161,A320,Harbin Taiping Int'l (HRB / ZYHB),Sat 07:14AM CST,Sat 11:33AM CST
7527,CSN3716,A21N,Qingdao Liuting Int'l (TAO / ZSQD),Sat 08:35AM CST,Sat 11:31AM CST
7528,CDG4659,B738,Jinan Yaoqiang (TNA / ZSJN),Sat 08:56AM CST,Sat 11:30AM CST
7529,CSN6780,B738,Xiangfan (XFN / ZHXF),Sat 09:49AM CST,Sat 11:27AM CST
7530,CSN3304,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 08:23AM CST,Sat 11:26AM CST
7531,CSZ9964,A320,Wenzhou Int'l (WNZ / ZSWZ),Sat 09:38AM CST,Sat 11:24AM CST
7532,CSZ9446,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 09:26AM CST,Sat 11:22AM CST
7533,CCA4351,B737,Luzhou (LZO / ZULZ),Sat 09:44AM CST,Sat 11:22AM CST
7534,CSN3946,A319,Jinggangshan (JGS / ZSJA),Sat 10:24AM CST,Sat 11:19AM CST
7535,CCA1351,A359,Beijing Capital Int'l (PEK / ZBAA),Sat 08:20AM CST,Sat 11:18AM CST
7536,CXA8385,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sat 10:15AM CST,Sat 11:17AM CST
7537,CCA1729,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 09:27AM CST,Sat 11:15AM CST
7538,CHH7132,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sat 09:05AM CST,Sat 11:12AM CST
7539,CDG4711,B738,Nanping Wuyishan (WUS / ZSWY),Sat 09:36AM CST,Sat 11:11AM CST
7540,CDG4711,B738,Nanping Wuyishan (WUS / ZSWY),Sat 09:36AM CST,Sat 11:11AM CST
7541,JYH1270,B738,Yichang (YIH / ZHYC),Sat 09:20AM CST,Sat 11:10AM CST
7542,CSN3596,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 09:00AM CST,Sat 11:06AM CST
7543,CSN3959,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 09:06AM CST,Sat 11:04AM CST
7544,CHH7011,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 10:07AM CST,Sat 11:03AM CST
7545,CSN3200,B738,Linfen Qiaoli (LFQ / ZBLF),Sat 08:40AM CST,Sat 11:01AM CST
7546,CHH7837,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 08:42AM CST,Sat 11:00AM CST
7547,CSN3664,A21N,Jinan Yaoqiang (TNA / ZSJN),Sat 08:26AM CST,Sat 10:59AM CST
7548,HBH3203,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 08:13AM CST,Sat 10:58AM CST
7549,CSN8711,A321,Haikou Meilan Int'l (HAK / ZJHK),Sat 10:02AM CST,Sat 10:56AM CST
7550,CSN3766,A321,Taiyuan Wusu (TYN / ZBYN),Sat 08:18AM CST,Sat 10:51AM CST
7551,CSH9303,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:55AM CST,Sat 10:50AM CST
7552,CXA8313,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 07:48AM CST,Sat 10:48AM CST
7553,CXA8187,B788,Beijing Daxing International Airport (PKX / ZBAD),Sat 07:49AM CST,Sat 10:45AM CST
7554,CSN3820,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 08:57AM CST,Sat 10:43AM CST
7555,CSN3182,A321,Hohhot Baita Int'l (HET / ZBHH),Sat 07:51AM CST,Sat 10:42AM CST
7556,CSN6321,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Sat 07:20AM CST,Sat 10:41AM CST
7557,CDG1169,B738,Jinan Yaoqiang (TNA / ZSJN),Sat 07:56AM CST,Sat 10:39AM CST
7558,CSN3724,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 09:35AM CST,Sat 10:38AM CST
7559,CES5287,A320,Hefei Xinqiao Airport (HFE / ZSOF),Sat 08:41AM CST,Sat 10:37AM CST
7560,CSN3254,B738,Yinchuan Helanshan (INC / ZLIC),Sat 07:40AM CST,Sat 10:36AM CST
7561,CSN3116,A320,Beijing Daxing International Airport (PKX / ZBAD),Sat 07:37AM CST,Sat 10:35AM CST
7562,CSN6794,B737,Yichang (YIH / ZHYC),Sat 09:10AM CST,Sat 10:34AM CST
7563,CSN3402,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 08:41AM CST,Sat 10:33AM CST
7564,CSN3872,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 08:31AM CST,Sat 10:32AM CST
7565,CSN3252,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 07:54AM CST,Sat 10:32AM CST
7566,CCA1317,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 07:27AM CST,Sat 10:31AM CST
7567,CSN3146,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 07:52AM CST,Sat 10:30AM CST
7568,CQH6525,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sat 08:11AM CST,Sat 10:29AM CST
7569,CDG4897,B738,Penglai International (YNT / ZSYT),Sat 07:08AM CST,Sat 10:25AM CST
7570,CSZ9864,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 08:23AM CST,Sat 10:23AM CST
7571,DKH1077,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:18AM CST,Sat 10:22AM CST
7572,CSC8729,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 08:34AM CST,Sat 10:21AM CST
7573,CSN8218,A320,Beihai (BHY / ZGBH),Sat 09:22AM CST,Sat 10:17AM CST
7574,CSN5394,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sat 08:19AM CST,Sat 10:16AM CST
7575,CES5181,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 07:11AM CST,Sat 10:13AM CST
7576,CSZ9222,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 07:53AM CST,Sat 10:13AM CST
7577,CSN3391,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sat 08:05AM CST,Sat 10:11AM CST
7578,CES5301,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 08:11AM CST,Sat 10:11AM CST
7579,CSZ9954,A320,Nantong (NTG / ZSNT),Sat 07:54AM CST,Sat 10:10AM CST
7580,CSN3368,B738,Wuhan Tianhe (WUH / ZHHH),Sat 08:35AM CST,Sat 10:08AM CST
7581,KNA8279,B737,Kunming Changshui Int'l (KMG / ZPPP),Sat 08:33AM CST,Sat 10:03AM CST
7582,CES2947,A320,Changzhou Benniu (CZX / ZSCG),Sat 07:59AM CST,Sat 10:00AM CST
7583,CSC8205,A320,Kunming Changshui Int'l (KMG / ZPPP),Sat 08:24AM CST,Sat 09:56AM CST
7584,CES5211,A332,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 08:05AM CST,Sat 09:56AM CST
7585,CSN6462,B738,Shubuling (LYI / ZSLY),Sat 07:25AM CST,Sat 09:54AM CST
7586,CSN6777,A321,Haikou Meilan Int'l (HAK / ZJHK),Sat 08:56AM CST,Sat 09:52AM CST
7587,CSH9301,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 07:40AM CST,Sat 09:48AM CST
7588,CHH7310,B738,Taiyuan Wusu (TYN / ZBYN),Sat 07:12AM CST,Sat 09:46AM CST
7589,CSN6743,A321,Sanya Phoenix Int'l (SYX / ZJSY),Sat 08:42AM CST,Sat 09:44AM CST
7590,CSZ9832,B738,Wuxi (WUX / ZSWX),Sat 07:26AM CST,Sat 09:40AM CST
7591,CSN3234,A320,Lianyungang (LYG / ZSLG),Sat 07:23AM CST,Sat 09:39AM CST
7592,CQH8835,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sat 07:34AM CST,Sat 09:36AM CST
7593,CCA4305,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 07:42AM CST,Sat 09:36AM CST
7594,CES2303,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 07:10AM CST,Sat 09:34AM CST
7595,CSZ9872,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sat 07:36AM CST,Sat 09:33AM CST
7596,CXA8323,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 08:11AM CST,Sat 09:30AM CST
7597,CCA1719,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sat 07:37AM CST,Sat 09:29AM CST
7598,CSN3770,A21N,Wenzhou Int'l (WNZ / ZSWZ),Sat 07:47AM CST,Sat 09:28AM CST
7599,CSN3400,B738,Mianyang Nanjiao (MIG / ZUMY),Sat 07:19AM CST,Sat 09:26AM CST
7600,CSN3420,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 07:58AM CST,Sat 09:26AM CST
7601,CES5731,B732,Kunming Changshui Int'l (KMG / ZPPP),Sat 07:52AM CST,Sat 09:24AM CST
7602,CSN3230,A320,Changde Taohuayuan (CGD / ZGCD),Sat 08:08AM CST,Sat 09:23AM CST
7603,CSN3661,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 08:09AM CST,Sat 09:21AM CST
7604,CSN6607,B738,Wuhan Tianhe (WUH / ZHHH),Sat 07:49AM CST,Sat 09:19AM CST
7605,CSN3796,B738,Yiwu (YIW / ZSYW),Sat 07:33AM CST,Sat 09:17AM CST
7606,CSN3332,E190,Zhanjiang (ZHA / ZGZJ),Sat 08:35AM CST,Sat 09:15AM CST
7607,CSN8214,A320,Yangzhou Taizhou (YTY / ZSYA),Sat 07:06AM CST,Sat 09:12AM CST
7608,CES2602,B738,Wuhan Tianhe (WUH / ZHHH),Sat 07:33AM CST,Sat 09:11AM CST
7609,CSN3295,B737,Nanning Wuxu Int'l (NNG / ZGNN),Sat 08:11AM CST,Sat 09:09AM CST
7610,UEA2235,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 07:16AM CST,Sat 09:08AM CST
7611,CCA4319,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 07:27AM CST,Sat 09:01AM CST
7612,CSN3816,A21N,Hefei Xinqiao Airport (HFE / ZSOF),Sat 07:11AM CST,Sat 09:01AM CST
7613,CSN6470,A320,Changzhou Benniu (CZX / ZSCG),Sat 06:52AM CST,Sat 08:56AM CST
7614,FDX159,MD11,Anchorage Intl (PANC),Fri 05:58AM AKST,Sat 08:52AM CST
7615,FDX159,MD11,Anchorage Intl (PANC),Fri 05:58AM AKST,Sat 08:52AM CST
7616,CHH7001,B738,Haikou Meilan Int'l (HAK / ZJHK),Sat 07:50AM CST,Sat 08:43AM CST
7617,CSZ9990,A320,Hefei Xinqiao Airport (HFE / ZSOF),Sat 06:44AM CST,Sat 08:41AM CST
7618,CES6322,B738,Wuhan Tianhe (WUH / ZHHH),Sat 07:06AM CST,Sat 08:37AM CST
7619,CSN3382,A320,Dayong (DYG / ZGDY),Sat 07:08AM CST,Sat 08:35AM CST
7620,CES6380,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sat 06:39AM CST,Sat 08:35AM CST
7621,CSN3891,B738,Jieyang Chaoshan International Airport (SWA / ZGOW),Sat 07:35AM CST,Sat 08:32AM CST
7622,CSZ9966,B738,Wenzhou Int'l (WNZ / ZSWZ),Sat 06:46AM CST,Sat 08:30AM CST
7623,JYH1054,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 07:10AM CST,Sat 08:29AM CST
7624,CSC8745,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 06:58AM CST,Sat 08:29AM CST
